Age,Attrition,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,in_mean_minutes,out_mean_minutes,work_duration_mean_minutes,in_std_minutes,out_std_minutes,missing_in_rate,missing_out_rate,valid_days_count,late_arrival_rate,early_leave_rate,time_features_imputed
39,0,11,3,496,1,160150,1.0,11,0,21.0,3,21,2,8,4.0,1.0,3.0,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,601.2056944444446,1250.3899305555558,649.1842361111111,15.228803698625685,23.027905559217725,0.08045977011494253,0.08045977011494253,240,0.5541666666666667,0.0,0
33,0,9,2,497,5,12000,0.0,11,1,3.0,3,2,2,2,2.0,4.0,2.0,3,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,600.5966666666667,1058.2002127659573,457.6035460992908,15.460643659762967,22.535201516947396,0.09961685823754789,0.09961685823754789,235,0.5106382978723404,0.0,0
45,0,7,2,498,1,56610,3.0,12,0,26.0,2,9,1,1,4.0,4.0,4.0,2,3,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,600.3236625514403,1044.2929355281208,443.96927297668043,17.176258960664907,25.878516989515344,0.06896551724137931,0.06896551724137931,243,0.5020576131687243,0.0,0
32,0,15,3,499,2,69290,9.0,20,0,10.0,6,8,7,7,4.0,3.0,3.0,1,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,600.6495798319327,1032.526820728291,431.87724089635856,16.981130486597053,24.251724620035155,0.08812260536398467,0.08812260536398467,238,0.5126050420168067,0.0,0
34,0,6,4,500,2,96130,0.0,12,1,16.0,5,15,0,9,2.0,4.0,2.0,2,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,598.0099451303155,1021.8747599451303,423.8648148148148,17.481663766388316,25.444451612933356,0.06896551724137931,0.06896551724137931,243,0.4609053497942387,0.0,0
59,0,5,3,501,2,56740,3.0,12,0,14.0,6,6,0,4,2.0,4.0,1.0,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,599.699377593361,1086.0604426002767,486.3610650069156,17.05842800630179,26.03697638629197,0.07662835249042145,0.07662835249042145,241,0.46473029045643155,0.0,0
45,0,16,1,502,2,54840,1.0,20,3,6.0,6,6,0,4,2.0,2.0,3.0,3,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,599.5812841530054,999.8712431693989,400.2899590163934,16.472295342327087,24.089235790728612,0.06513409961685823,0.06513409961685823,244,0.5,0.040983606557377046,0
53,0,8,2,503,2,120610,2.0,20,1,30.0,2,15,6,12,3.0,2.0,3.0,4,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,600.5907713498623,1067.4092286501377,466.8184573002755,17.101719647262385,24.31077825522843,0.07279693486590039,0.07279693486590039,242,0.5206611570247934,0.0,0
36,1,7,2,504,1,56600,7.0,12,0,9.0,3,1,0,0,1.0,3.0,2.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,598.7215811965813,963.6787749287749,364.95719373219373,16.92290510050882,23.71435252357639,0.10344827586206896,0.10344827586206896,234,0.43162393162393164,0.4700854700854701,0
26,1,2,3,505,2,48210,6.0,14,2,6.0,2,3,1,2,1.0,1.0,3.0,3,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,600.4508658008659,1093.0209235209236,492.5700577200577,16.390576095866066,24.193666425025988,0.11494252873563218,0.11494252873563218,231,0.5064935064935064,0.0,0
34,0,2,2,506,1,64100,1.0,13,1,1.0,5,1,0,0,3.0,3.0,3.0,2,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,601.1608606557377,1154.2519125683061,553.0910519125683,16.590611977707784,26.766853226080325,0.06513409961685823,0.06513409961685823,244,0.5163934426229508,0.0,0
28,0,10,3,507,2,52100,1.0,15,0,1.0,1,1,0,0,4.0,2.0,3.0,4,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,598.2219696969697,1064.3281680440773,466.1061983471074,16.498665945622594,24.720163376451588,0.07279693486590039,0.07279693486590039,242,0.5,0.0,0
38,0,9,4,508,2,26950,3.0,14,1,8.0,4,2,2,2,3.0,3.0,3.0,1,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,599.9209383753503,1055.3495798319327,455.4286414565826,17.17642101872783,25.226835977904443,0.08812260536398467,0.08812260536398467,238,0.49159663865546216,0.0,0
50,0,5,4,509,1,118780,2.0,13,1,29.0,2,8,7,7,2.0,3.0,2.0,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,600.3908831908831,1176.1040598290597,575.7131766381766,16.606668687636812,24.02154763898623,0.10344827586206896,0.10344827586206896,234,0.5256410256410257,0.0,0
37,0,1,3,510,1,170680,3.0,23,0,8.0,6,4,0,1,4.0,2.0,2.0,3,4,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,599.6131159420289,1035.4096376811594,435.79652173913047,18.282932260281676,25.25436790183882,0.11877394636015326,0.11877394636015326,230,0.5478260869565217,0.0,0
40,0,2,3,511,5,24550,1.0,15,1,8.0,2,7,7,5,3.0,1.0,2.0,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,601.2696902654868,968.3334070796461,367.06371681415925,16.382740299049708,25.040507503721248,0.13409961685823754,0.13409961685823754,226,0.5398230088495575,0.36283185840707965,0
26,0,3,3,512,2,139640,1.0,11,2,5.0,1,5,1,3,1.0,3.0,3.0,2,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,601.3238095238095,1063.8512925170066,462.5274829931973,16.793565669782048,25.33437006988798,0.06130268199233716,0.06130268199233716,245,0.5183673469387755,0.0,0
46,0,2,1,513,3,49410,9.0,13,2,23.0,2,2,2,2,4.0,4.0,3.0,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,599.7591880341881,1043.5232905982907,443.76410256410253,16.125300671641842,25.126385304729244,0.10344827586206896,0.10344827586206896,234,0.49572649572649574,0.0,0
54,0,5,3,514,2,24780,6.0,11,0,13.0,0,9,7,0,3.0,3.0,3.0,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,599.8537974683544,1054.1620253164558,454.3082278481013,16.578731358175936,22.768138544733954,0.09195402298850575,0.09195402298850575,237,0.5063291139240507,0.0,0
56,0,1,2,515,2,52280,2.0,11,0,18.0,4,5,0,3,1.0,3.0,3.0,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,598.8000715307583,1013.556008583691,414.7559370529328,17.6606437289287,24.918275755253788,0.10727969348659004,0.10727969348659004,233,0.4892703862660944,0.004291845493562232,0
36,0,4,2,516,2,44780,0.0,18,1,15.0,3,14,7,8,4.0,4.0,2.0,3,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,600.3681752873563,996.8520833333333,396.483908045977,15.934642059975207,23.559738204820995,0.1111111111111111,0.1111111111111111,232,0.5043103448275862,0.05603448275862069,0
55,0,2,3,517,2,75470,7.0,16,0,31.0,2,9,6,2,3.0,1.0,4.0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,599.9631424375917,966.4479441997064,366.4848017621145,17.377294060980407,23.78608758949157,0.13026819923371646,0.13026819923371646,227,0.46255506607929514,0.3788546255506608,0
43,0,25,2,518,3,50550,5.0,22,0,18.0,2,1,0,0,3.0,4.0,3.0,2,4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,600.0845089903182,1075.5883817427386,475.5038727524205,16.18266153918141,23.746143227003603,0.07662835249042145,0.07662835249042145,241,0.5103734439834025,0.0,0
20,1,8,3,519,3,34640,1.0,20,0,2.0,3,2,0,2,4.0,4.0,3.0,2,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,600.7384087791496,1147.4524691358026,546.714060356653,15.72926519553985,21.894704890326018,0.06896551724137931,0.06896551724137931,243,0.49794238683127573,0.0,0
21,1,1,4,520,1,57750,1.0,18,0,1.0,2,1,1,0,3.0,1.0,2.0,3,3,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,597.7931586608443,995.098617176128,397.3054585152838,16.771232484620096,24.408656187121153,0.12260536398467432,0.12260536398467432,229,0.4410480349344978,0.06550218340611354,0
46,0,12,3,521,3,89430,8.0,12,1,19.0,6,16,1,7,4.0,1.0,3.0,3,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.5243375174338,1260.8566248256625,659.3322873082287,15.342303405202667,22.50122663007921,0.0842911877394636,0.0842911877394636,239,0.5857740585774058,0.0,0
51,1,23,3,522,2,192720,9.0,20,0,18.0,2,10,2,7,1.0,3.0,4.0,3,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,602.1343663911846,1125.1494490358125,523.015082644628,16.987945515647542,22.679087591600315,0.07279693486590039,0.07279693486590039,242,0.5537190082644629,0.0,0
28,1,19,4,523,4,52380,1.0,17,1,10.0,4,10,1,9,2.0,1.0,2.0,2,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,600.6001430615164,1045.7962804005724,445.19613733905584,16.4355379014413,24.901369578607223,0.10727969348659004,0.10727969348659004,233,0.5150214592274678,0.004291845493562232,0
26,0,5,4,524,2,46820,1.0,11,1,6.0,3,5,1,3,1.0,1.0,3.0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,601.2507215007216,1052.2959595959596,451.04523809523806,14.6848943702561,25.060950204452574,0.11494252873563218,0.11494252873563218,231,0.5064935064935064,0.0,0
30,0,8,3,525,1,183000,0.0,14,0,7.0,6,6,0,2,3.0,1.0,2.0,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,599.3927983539095,974.4692043895748,375.07640603566534,16.758493920734953,24.952645264590217,0.06896551724137931,0.06896551724137931,243,0.4773662551440329,0.26337448559670784,0
41,0,1,4,526,1,52570,1.0,14,0,10.0,2,10,0,8,2.0,3.0,3.0,4,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,600.0865682137834,1072.7951476793248,472.7085794655415,16.464072591242456,26.32432596682337,0.09195402298850575,0.09195402298850575,237,0.4936708860759494,0.0,0
38,0,5,3,527,1,63490,0.0,11,0,20.0,3,19,1,9,3.0,3.0,2.0,3,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,600.2297826086957,1037.8452173913042,437.61543478260876,15.283830943441572,22.639476238493483,0.11877394636015326,0.11877394636015326,230,0.5130434782608696,0.0,0
40,0,1,4,528,1,48690,4.0,12,0,14.0,2,11,11,1,1.0,4.0,3.0,3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,598.7733893557422,1074.209593837535,475.43620448179263,15.154125557816618,23.575274503332356,0.08812260536398467,0.08812260536398467,238,0.47058823529411764,0.0,0
27,0,11,3,529,2,99850,1.0,14,1,3.0,3,3,1,2,1.0,3.0,3.0,2,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,601.5659122085048,1082.0225651577503,480.4566529492455,16.437286085437577,23.931003889467267,0.06896551724137931,0.06896551724137931,243,0.5473251028806584,0.0,0
55,0,23,5,530,3,36970,3.0,13,1,23.0,1,3,1,2,4.0,2.0,3.0,3,3,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,598.1399711399711,1002.1735209235209,404.0335497835498,16.456144299821716,25.277827874284444,0.11494252873563218,0.11494252873563218,231,0.47186147186147187,0.05194805194805195,0
28,0,1,3,531,2,74570,3.0,11,2,10.0,1,8,1,7,3.0,3.0,4.0,4,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,599.8304526748971,996.5960219478739,396.7655692729766,15.331605062677285,23.741369901663152,0.06896551724137931,0.06896551724137931,243,0.5349794238683128,0.06995884773662552,0
44,1,18,4,532,2,21190,9.0,15,0,24.0,3,20,3,6,2.0,1.0,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,598.7369294605809,970.144121715076,371.40719225449516,18.050192326745538,25.58604882939018,0.07662835249042145,0.07662835249042145,241,0.46887966804979253,0.33195020746887965,0
33,0,23,4,533,4,39830,4.0,12,0,9.0,3,3,1,2,4.0,4.0,3.0,3,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,598.9963519313303,983.7349070100144,384.7385550786839,16.745932550581866,23.923192867918488,0.10727969348659004,0.10727969348659004,233,0.47639484978540775,0.18025751072961374,0
35,1,7,4,534,3,61180,0.0,21,1,9.0,3,8,4,7,4.0,1.0,3.0,2,4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,597.6521367521367,1186.3957977207979,588.743660968661,16.821655468369517,25.486763657829094,0.10344827586206896,0.10344827586206896,234,0.4658119658119658,0.0,0
33,1,1,2,535,1,62140,1.0,19,2,14.0,3,13,3,8,1.0,3.0,3.0,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,599.7795487627366,1067.4903930131004,467.7108442503639,15.8560954495315,24.08405475337119,0.12260536398467432,0.12260536398467432,229,0.5283842794759825,0.0,0
28,0,1,1,536,2,63470,1.0,15,1,4.0,2,4,2,2,1.0,3.0,2.0,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,600.1549457994579,1000.0698509485095,399.9149051490515,16.52974283955203,24.263696275282225,0.05747126436781609,0.05747126436781609,246,0.5,0.06097560975609756,0
34,0,29,4,537,1,115100,0.0,14,1,7.0,5,6,0,4,1.0,4.0,2.0,3,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,599.761396011396,1001.0514957264958,401.2900997150997,16.593993582946396,24.23815043428818,0.10344827586206896,0.10344827586206896,234,0.5,0.038461538461538464,0
37,0,7,4,538,4,71430,2.0,21,0,8.0,6,1,0,0,4.0,4.0,3.0,2,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,599.9671428571429,1234.913537414966,634.9463945578233,16.75120196595425,26.792713828622176,0.06130268199233716,0.06130268199233716,245,0.5346938775510204,0.0,0
25,1,25,4,539,2,82680,1.0,12,0,7.0,3,7,5,6,4.0,4.0,4.0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,600.1152777777778,1254.11375,653.9984722222222,16.303579848259965,22.951465493633282,0.08045977011494253,0.08045977011494253,240,0.5041666666666667,0.0,0
26,1,8,2,540,2,80950,1.0,15,0,1.0,3,1,0,0,1.0,3.0,2.0,4,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,599.0041487839771,1067.6427753934192,468.6386266094421,17.200133986402015,25.11700944254284,0.10727969348659004,0.10727969348659004,233,0.45493562231759654,0.0,0
33,1,8,2,541,4,29040,4.0,13,0,5.0,2,2,2,2,1.0,2.0,3.0,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,597.6872507122506,1210.3703703703702,612.6831196581196,16.607711467901307,25.539866879914122,0.10344827586206896,0.10344827586206896,234,0.44017094017094016,0.0,0
42,0,11,1,542,4,60320,0.0,14,0,23.0,2,22,13,7,4.0,1.0,3.0,2,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,599.8747950819672,1006.7677595628414,406.8929644808743,16.52432830355781,24.880443134338762,0.06513409961685823,0.06513409961685823,244,0.48770491803278687,0.00819672131147541,0
28,1,7,3,543,2,29760,1.0,14,0,1.0,3,1,0,0,1.0,2.0,3.0,3,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,601.0504255319149,978.8665957446808,377.816170212766,16.03403956569919,25.042250077245868,0.09961685823754789,0.09961685823754789,235,0.502127659574468,0.23404255319148937,0
50,1,1,4,544,2,159920,3.0,14,0,5.0,3,0,0,0,4.0,3.0,3.0,3,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,599.6682926829268,1227.4607723577235,627.7924796747968,16.786989808293136,26.045648010906895,0.05747126436781609,0.05747126436781609,246,0.4878048780487805,0.0,0
33,0,9,3,545,2,46490,0.0,12,0,4.0,2,3,0,2,4.0,2.0,3.0,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,599.8112482853223,1082.2852537722908,482.47400548696845,18.751456794244522,26.07711956485777,0.06896551724137931,0.06896551724137931,243,0.51440329218107,0.0,0
34,0,1,1,546,2,26960,3.0,23,0,6.0,3,0,0,0,3.0,4.0,3.0,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,599.7532751091703,1026.9737991266375,427.22052401746726,16.765628134407446,24.297881028839466,0.12260536398467432,0.12260536398467432,229,0.4890829694323144,0.008733624454148471,0
48,0,2,1,547,2,23700,2.0,11,0,27.0,3,5,2,1,1.0,4.0,2.0,3,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,601.4449561403509,974.0766812865497,372.6317251461988,16.874545374431882,22.32776418935248,0.12643678160919541,0.12643678160919541,228,0.5131578947368421,0.2324561403508772,0
45,0,1,3,548,2,125040,1.0,12,1,15.0,2,15,4,12,2.0,3.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,601.9890086206897,962.925790229885,360.93678160919546,17.802633556386397,26.304061430917503,0.1111111111111111,0.1111111111111111,232,0.5258620689655172,0.4870689655172414,0
52,0,1,3,549,1,59740,7.0,18,1,18.0,6,8,4,0,2.0,2.0,3.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,598.3224517906335,1077.2616391184574,478.93918732782373,15.319326125226452,23.125993106143316,0.07279693486590039,0.07279693486590039,242,0.4628099173553719,0.0,0
38,0,6,2,550,1,47360,0.0,11,1,9.0,3,8,2,7,3.0,3.0,3.0,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,600.6409581646423,1242.5106612685559,641.8697031039136,15.991141097900647,23.828760646183913,0.05363984674329502,0.05363984674329502,247,0.5263157894736842,0.0,0
29,0,8,3,551,4,52960,4.0,14,0,11.0,3,7,1,7,3.0,4.0,3.0,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,601.5357246376811,980.9593478260871,379.4236231884059,17.63161281154579,26.28350251440674,0.11877394636015326,0.11877394636015326,230,0.5521739130434783,0.22608695652173913,0
28,0,1,3,552,4,67810,0.0,15,1,10.0,2,9,1,7,4.0,2.0,2.0,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,603.0994374120955,1016.8910689170184,413.79163150492263,16.263010282497888,23.613257674957723,0.09195402298850575,0.09195402298850575,237,0.5654008438818565,0.012658227848101266,0
46,0,6,4,553,3,21740,3.0,11,1,23.0,3,12,4,9,1.0,3.0,3.0,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,602.0205182072829,985.9660364145659,383.9455182072829,17.061722576389947,23.62347067905403,0.08812260536398467,0.08812260536398467,238,0.5378151260504201,0.13865546218487396,0
38,0,7,4,554,1,66530,7.0,20,1,10.0,2,1,0,0,4.0,2.0,3.0,3,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,598.7263649425287,1042.1153735632183,443.38900862068965,17.347490141063133,24.95404156123486,0.1111111111111111,0.1111111111111111,232,0.4698275862068966,0.0,0
43,0,5,3,555,2,96990,8.0,19,1,18.0,3,8,0,1,3.0,1.0,3.0,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,600.6209016393443,1027.8146174863389,427.1937158469945,15.913909917397906,23.98287846427975,0.06513409961685823,0.06513409961685823,244,0.48360655737704916,0.004098360655737705,0
39,1,1,3,556,2,67550,7.0,14,1,21.0,2,18,11,5,1.0,4.0,3.0,3,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,599.8568669527897,1031.8439198855508,431.9870529327611,16.91850077985261,23.6305113782454,0.10727969348659004,0.10727969348659004,233,0.48068669527896996,0.004291845493562232,0
40,0,1,1,557,1,22130,1.0,17,0,21.0,4,20,4,9,3.0,3.0,4.0,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,600.7058984910836,959.7269547325104,359.0210562414266,16.250883481097002,24.750145889307795,0.06896551724137931,0.06896551724137931,243,0.48559670781893005,0.5185185185185185,0
21,0,1,4,558,1,26100,1.0,11,1,2.0,3,2,2,2,4.0,2.0,4.0,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,599.9185028248587,1231.0413135593221,631.1228107344633,17.490485935760123,24.364939759270765,0.09578544061302682,0.09578544061302682,236,0.5169491525423728,0.0,0
39,0,6,3,559,1,28510,9.0,15,0,9.0,2,5,0,3,3.0,2.0,2.0,3,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,601.1432761087269,972.8477110157368,371.70443490701,16.01999730929486,25.164521289131397,0.10727969348659004,0.10727969348659004,233,0.47639484978540775,0.31759656652360513,0
36,0,1,3,560,3,34520,2.0,13,3,18.0,4,11,0,9,1.0,4.0,3.0,4,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,600.6107246376812,1032.3555797101449,431.74485507246374,16.951432706329186,24.095113900013185,0.11877394636015326,0.11877394636015326,230,0.5478260869565217,0.0,0
31,0,7,3,561,1,52580,0.0,14,3,3.0,5,2,2,2,3.0,4.0,3.0,3,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,600.542105263158,996.9178362573099,396.375730994152,17.054262713571237,22.306596112995425,0.12643678160919541,0.12643678160919541,228,0.4956140350877193,0.05701754385964912,0
28,0,2,4,562,1,93550,0.0,11,0,6.0,4,5,0,4,1.0,2.0,1.0,3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,599.3201754385965,1048.358918128655,449.0387426900585,15.440891428734634,23.960500022547873,0.12643678160919541,0.12643678160919541,228,0.5043859649122807,0.0,0
35,0,9,2,563,1,104960,1.0,13,1,5.0,2,5,0,2,4.0,4.0,3.0,3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,600.2299854439593,996.0131004366814,395.783114992722,16.76287461477489,24.50268440447788,0.12260536398467432,0.12260536398467432,229,0.5021834061135371,0.08296943231441048,0
49,0,2,2,564,1,63800,6.0,23,1,22.0,1,9,2,3,4.0,2.0,3.0,2,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,600.8157971014492,1031.148188405797,430.3323913043479,16.435928465098684,23.101525768273056,0.11877394636015326,0.11877394636015326,230,0.5043478260869565,0.0,0
34,0,9,1,565,2,26570,2.0,13,1,5.0,3,3,0,2,4.0,3.0,2.0,2,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,599.5565217391304,1081.123188405797,481.56666666666666,17.073117397799674,24.80963511706066,0.11877394636015326,0.11877394636015326,230,0.5043478260869565,0.0,0
29,0,1,4,566,3,27160,0.0,18,0,8.0,2,7,1,1,4.0,2.0,2.0,1,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,599.327011494253,1025.4693247126436,426.14231321839077,16.393680834673788,23.791528061024596,0.1111111111111111,0.1111111111111111,232,0.47413793103448276,0.0,0
42,0,21,2,567,1,22010,4.0,12,1,16.0,3,1,0,0,2.0,4.0,3.0,4,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599.0926829268292,1031.22445799458,432.1317750677507,15.731026889967684,25.047971598999904,0.05747126436781609,0.05747126436781609,246,0.4959349593495935,0.0,0
29,0,4,2,568,2,65400,1.0,22,0,10.0,2,10,1,2,2.0,4.0,2.0,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,598.5859863945577,1252.4995238095237,653.9135374149661,16.146798914960776,24.206506232603477,0.06130268199233716,0.06130268199233716,245,0.4448979591836735,0.0,0
38,0,1,3,569,1,38160,1.0,13,2,7.0,2,7,5,0,3.0,3.0,4.0,2,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,600.9052359882005,992.3130530973452,391.40781710914456,17.108373326961257,23.259664880235746,0.13409961685823754,0.13409961685823754,226,0.4823008849557522,0.07079646017699115,0
28,0,6,4,570,1,52530,1.0,15,0,3.0,2,3,0,2,3.0,3.0,3.0,3,3,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,598.3608757062146,1239.44540960452,641.0845338983052,17.54584712095858,24.72945595521597,0.09578544061302682,0.09578544061302682,236,0.4788135593220339,0.0,0
18,1,2,4,571,3,109650,1.0,18,0,0.0,5,0,0,0,3.0,3.0,3.0,4,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,598.4688746438746,1018.0723646723648,419.60349002849,17.48730750606253,26.16168506951814,0.10344827586206896,0.10344827586206896,234,0.47863247863247865,0.01282051282051282,0
33,1,3,2,572,1,49360,0.0,14,0,6.0,2,5,0,3,1.0,1.0,3.0,2,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,597.9156695156696,1136.945512820513,539.0298433048433,16.562642434668607,24.07177656190012,0.10344827586206896,0.10344827586206896,234,0.45726495726495725,0.0,0
41,0,4,2,573,2,25430,3.0,12,0,6.0,3,1,0,0,2.0,4.0,3.0,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,596.9353641456584,1084.391456582633,487.4560924369748,16.53151097077977,24.094748691626577,0.08812260536398467,0.08812260536398467,238,0.42016806722689076,0.0,0
31,1,10,3,574,1,53040,1.0,17,0,2.0,3,2,2,2,3.0,3.0,2.0,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,601.0165945165944,1028.7906204906205,427.77402597402596,16.923948921461,25.247432998127945,0.11494252873563218,0.11494252873563218,231,0.4805194805194805,0.0,0
37,0,23,3,575,3,166590,7.0,16,1,10.0,2,6,1,3,3.0,4.0,3.0,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,600.6415300546448,1080.763387978142,480.12185792349726,16.181612630251294,23.071390827412685,0.06513409961685823,0.06513409961685823,244,0.5,0.0,0
